ID	Titolo del documento	Anno	Vol.	Carta-nr	Carta-lett	Quest.	Note	Nome	Categoria	Titolo categoria	Sottocategoria	Titolo sottocategoria
	0148.01.tif	1933	I	148				quando [egli] *parla, fa le bave.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0149.01.tif	1933	I	149				*che vecchio bavoso!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0150.01.tif	1933	I	150				[egli] ha *la tosse e fa molto catarro.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0151.01.tif	1933	I	151				[egli] ha .... [le pustole che vengono agli angoli delle labbra]	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0152.01.tif	1933	I	152				*il riso* [= il ridere] *fa buon sangue.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0153.01.tif	1933	I	153				*ride ben chi ride l'ultimo.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0154.01.tif	1933	I	154				*rideva come un pazzo.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0155.01.tif	1933	I	155				*non riderò mai più* come quella volla.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0156.01.tif	1933	I	156				*riderei se fossi contento.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0157.01.tif	1933	I	157				*andò a casa scontento.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0158.01.tif	1933	I	158				quanto *abbiamo riso!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0159.01.tif	1933	I	159				gli *puzza il fiato.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0160.01.tif	1933	I	160				*mi son rotti* gl'incisivi.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0161.01.tif	1933	I	161				mi son rotti *gl'incisivi.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0162.01.tif	1933	I	162				mi son rotti *i denti occhiali ~ i molari.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0163.01.tif	1933	I	163				*non gli è spuntato ancora* il dente del giudizio.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0164.01.tif	1933	I	164				non gli è spuntato ancora *il dente del giudizio.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0165.01.tif	1933	I	165				[egli] ha *ancora i denti di latte.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0166.01.tif	1933	I	166				*com'è sdentato!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0167.01.tif	1933	I	167				[egli] ha *un sopraddente.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0168.01.tif	1933	I	168				*fa il dentista.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0169.01.tif	1933	I	169				bisogna *masticare il cibo con molta cura.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0170.01.tif	1933	I	170	a			[egli] *digrignava* i denti *dalla rabbia.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0170.01.tif	1933	I	170	b			[egli] *batteva* i denti dal freddo.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0171.01.tif	1933	I	171				*dammi da rosicchiare* un osso*!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0172.01.tif	1933	I	172				*bisogna purgarlo,* ha la lingua sporca.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0173.01.tif	1933	I	173				bisogna purgarlo, ha *la lingua sporca.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0174.01.tif	1933	I	174				[egli] *ha la lingua impacciata* e non può che tartagliare.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0175.01.tif	1933	I	175				[egli] ha la lingua impacciata *e non può che tartagliare.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0176.01.tif	1933	I	176				[egli] ha la lingua *lunga, è una linguaccia.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0177.01.tif	1933	I	177				ha la lingua *sciolta, è un chiacchierone.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0178.01.tif	1933	I	178				hai sempre *voglia di ciarlare,* sei una ciarlona.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0179.01.tif	1933	I	179	a			hai sempre voglia di ciarlare, *sei una ciarlona.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0179.01.tif	1933	I	179	b			sei *un pettegolo.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0180.01.tif	1933	I	180				*l'ho sulla punta della lingua,* eppure non mi viene.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0181.01.tif	1933	I	181				l'ho sulla punta della lingua, *eppure non mi viene.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0182.01.tif	1933	I	182				*mi brucia il palato.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0183.01.tif	1933	I	183				sei *un ghiottone e un ubriacone.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0184.01.tif	1933	I	184				ho *una lisca* [di pesce] *giù per la gola* e non posso respirare.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0185.01.tif	1933	I	185				ho una lisca [di pesce] giù per la gola *e non posso respirare.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0186.01.tif	1933	I	186				[egli] ha *l'ugola ingrossata.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0187.01.tif	1933	I	187				[egli] ha *il gozzo.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0188.01.tif	1933	I	188				*l'hanno operato nel pomo d'Adamo.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0189.01.tif	1933	I	189				*ho appena mangiato,* ho ancora *il boccone* alla gola.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0190.01.tif	1933	I	190				*hai il mal di gola* e non puoi inghiottire.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0191.01.tif	1933	I	191				hai il mal di gola *e non puoi inghiottire.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0192.01.tif	1933	I	192				[egli] *l'afferrò per il collo* e gli strinse la gola.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0193.01.tif	1933	I	193				[egli] l'afferrò per il collo *e gli strinse la gola.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0194.01.tif	1933	I	194				*credevo che lo strozzasse.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0195.01.tif	1933	I	195				*se potessi, lo strangolerei.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0196.01.tif	1933	I	196	a			che bella *voce!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0196.01.tif	1933	I	196	b			*parla sottovoce!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0197.01.tif	1933	I	197				*in parola d'onore!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0198.01.tif	1933	I	198				*non te lo posso promettere.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0199.01.tif	1933	I	199				non te lo posso *confessare ~ raccontare.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0200.01.tif	1933	I	200				non te lo *voglio dire.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
												
	Intro01_02.tif	1934	II	Intro				Frontespizio verso				
	Intro02_02.tif	1934	II	Intro				Frontespizio recto				
	Intro03_02.tif	1934	II	Intro				Dedica				
	Intro04_02.tif	1934	II	Intro				Indice del volume secondo - Pagina 1				
	Intro05_02.tif	1934	II	Intro				Indice del volume secondo - Pagina 2				
	0201_02.tif	1934	II	201	a			quel vecchio *brontola sempre.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0201_02.tif	1934	II	201	b			[egli] *ci sgrida* sempre*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0202_02.tif	1934	II	202				[egli] *invece di parlare fischia.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0203.02.tif	1934	II	203				*gli parlerei se lo trovassi.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0204.02.tif	1934	II	204				*non gridare!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0205.02.tif	1934	II	205				*non ho voglia di cantare.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0206.02.tif	1934	II	206				*dal dire al fare,* c'è di mezzo il mare.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0207.02.tif	1934	II	207				dal dire al fare, *c'è di mezzo il mare.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0208.02.tif	1934	II	208				*te lo dico di nuovo,* fai bene!	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0209.02.tif	1934	II	209				*ora mi dite di si,* ora di no [parlando a due o più persone].	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0210.02.tif	1934	II	210				ora mi dite di si, *ora di no* [parlando a due o più persone].	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0211.02.tif	1934	II	211				*per ora taccio,* lo dirò in seguito.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0212.02.tif	1934	II	212				per ora taccio, *lo dirò in seguito.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0213.02.tif	1934	II	213				perché *tacciono* [essi]?	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0214.02.tif	1934	II	214				*l'ho fatto* perché [essi] tacciano.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0215.02.tif	1934	II	215				l'ho fatto *perché* [essi] *tacciano.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0216.02.tif	1934	II	216	a			*se dovessi esser franco,* ti direi che hai fatto male	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0216.02.tif	1934	II	216	b			*non essere* così cattivo!	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0217.02.tif	1934	II	217				*fui io che lo dissi.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0218.02.tif	1934	II	218				quando *glielo dicemmo, non volle crederlo.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0219.02.tif	1934	II	219				[essi] mi *dissero* che tu *eri* ammalato. 	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0220.02.tif	1934	II	220				*che hai fatto?* dimmelo subito! ~ diglielo subilo!	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0221.02.tif	1934	II	221				che haia fatto? *dimmelo* subito! ~ *diglielo* subito!	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0222.02.tif	1934	II	222				[egli] mi *ha detto delle buone* parole.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0223.02.tif	1934	II	223				*è impossibile che io abbia detto ciò.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0224.02.tif	1934	II	224				*passerò a chiamare il nostro* amico.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0225.02.tif	1934	II	225				ho *il singhiozzo.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0226.02.tif	1934	II	226				*non devi calunniare i tuoi parenti.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0227.02.tif	1934	II	227				mi fa male *un orecchio* ~ mi fanno male *gli orecchi.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0228.02.tif	1934	II	228				suo padre lo rimproverava, *ma lui faceva orecchie da mercante.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0229.02.tif	1934	II	229				*suo padre lo rimproveraba,* ma lui faceva orecchie da mercante.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0230.02.tif	1934	II	230				ti comprerò *un bel paio d'orecchini*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0231.02.tif	1934	II	231	a			è *sordo da un orecchio.* 	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0231.02.tif	1934	II	231	b			sono *sordi da tutti e due gli orecchi*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0232.02.tif	1934	II	232				*sento le sue parole,* ma non vorrei ascoltarle.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0233.02.tif	1934	II	233				sento le sue parole, *ma non vorrei ascoltarle.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0234.02.tif	1934	II	234				*zitto! mi par di sentire* un rumore.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0235.02.tif	1934	II	235				zitto! mi par di sentire *un rumore.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0236.02.tif	1934	II	236				[egli] si è rotto *il braccio ~ le braccia.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0237.02.tif	1934	II	237				comprami due *braccia di corda.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0238.02.tif	1934	II	238				incolla *i bracciali del seggiolone.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0239.02.tif	1934	II	239				[egli] mi *abbracciò affettuosamente.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0240.02.tif	1934	II	240	a			*i gomiti* della giacca sono logorati.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0240.02.tif	1934	II	240	b			*i gomiti* [del braccio].	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0241.02.tif	1934	II	241				[egli] mi diede *una gomitata.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0242.02.tif	1934	II	242				[egli] *lo prese per i polsi* e non lo lasciò andare.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0243.02.tif	1934	II	243				[egli] Io prese per i polsi *e non Io lasciò* andare.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0244.02.tif	1934	II	244				*non mi dare la mano sinhtra,* dammi la destra.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0245.02.tif	1934	II	245				non mi dare la mano sinistra, dammi *la destra.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0246.02.tif	1934	II	246	a			che bella *manina!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0246.02.tif	1934	II	246	b			che brutta *manaccia!*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0247.02.tif	1934	II	247				*mostrami il palmo* della mano.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0248.02.tif	1934	II	248				*quel poveretto è monco.*	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
	0249.02.tif	1934	II	249				*ho preso....* [quanto si piglia con due mani] di fagioli.	I.	L'uomo. Il corpo umano nelle sue parti e nelle sue funzioni. Pregi e difetti fisici e morali.		
